origin_zone_id,destination_zone_id,parent_origin_zone_id,parent_destination_zone_id,base_demand,distance_km
8001,3100,80,31,2.174e-07,18.663
8001,3101,80,31,2.174e-07,20.079
8001,3200,80,32,8.25e-08,21.726
8001,3201,80,32,8.25e-08,23.6199
8001,3300,80,33,1.32897e-05,25.6474
8001,3301,80,33,1.32819e-05,27.8333
8001,3400,80,34,3e-07,30.0937
8001,3401,80,34,2.998e-07,32.4585
8001,3500,80,35,1.475e-07,23.9759
8001,3501,80,35,1.474e-07,21.7834
8001,3600,80,36,6.85598e-05,19.7074
8001,3601,80,36,6.85169e-05,17.8626
8001,3800,80,38,0.0001902239,14.1996
8001,3801,80,38,0.000189881,13.9415
8001,3900,80,39,7.523e-07,14.1895
8001,3901,80,39,7.523e-07,15.0034
8001,4000,80,40,3.649e-07,16.2209
8001,4001,80,40,3.649e-07,17.8297
8001,4300,80,43,3.525e-07,28.6499
8001,4301,80,43,3.523e-07,31.1235
8001,4400,80,44,6.013e-06,22.464
8001,4401,80,44,5.9383e-06,20.1053
8001,4500,80,45,7.54405e-05,17.8403
8001,4501,80,45,7.53918e-05,15.7762
8001,4600,80,46,2.3994e-06,13.9276
8001,4601,80,46,2.3641e-06,12.4744
8001,4700,80,47,0.0001148348,11.4778
8001,4701,80,47,0.0001144928,11.1532
8001,4900,80,49,5.323e-07,13.9081
8001,4901,80,49,5.323e-07,15.7523
8001,5000,80,50,2.6999e-06,17.8151
8001,5001,80,50,2.6984e-06,20.0774
8001,5100,80,51,1.4099e-06,22.4361
8001,5101,80,51,1.4092e-06,24.9024
8001,5600,80,56,1.492e-06,8.7925
8001,5601,80,56,1.492e-06,10.0446
8001,5700,80,57,8.397e-07,11.8012
8001,5701,80,57,8.397e-07,13.924
8001,5900,80,59,3.525e-07,21.1984
8001,5901,80,59,3.523e-07,23.7914
8001,6000,80,60,7.79977e-05,20.2755
8001,6001,80,60,7.7948e-05,17.6209
8001,6100,80,61,3.16371e-05,14.9962
8001,6101,80,61,3.16179e-05,12.4622
8001,6200,80,62,2.2043e-06,10.0365
8001,6201,80,62,2.2043e-06,7.885
8001,6300,80,63,3.0743e-06,6.2155
8001,6301,80,63,3.0737e-06,5.5765
8001,6400,80,64,2.1895e-06,6.2122
8001,6401,80,64,2.1891e-06,7.8791
8001,6500,80,65,1.0247e-06,10.0304
8001,6501,80,65,1.0246e-06,12.4547
8001,6600,80,66,4.31e-06,14.9896
8001,6601,80,66,4.3072e-06,17.6131
8001,6700,80,67,7.75e-08,20.2688
8001,6701,80,67,7.74e-08,22.9649
8001,6800,80,68,1.0374e-06,25.2189
8001,6801,80,68,1.0219e-06,22.4559
8001,6900,80,69,3.39828e-05,19.6919
8001,6901,80,69,3.39608e-05,16.9429
8001,7000,80,70,1.1998e-06,14.1985
8001,7001,80,70,1.1994e-06,11.4853
8001,7100,80,71,2.8991e-06,8.8022
8001,7101,80,71,2.899e-06,6.2301
8001,7200,80,72,2.80856e-05,3.9262
8001,7201,80,72,2.57474e-05,2.7882
8001,7500,80,75,1.25145e-05,14.1976
8001,7501,80,75,1.25076e-05,16.9412
8001,7600,80,76,1.125e-07,25.0656
8001,7601,80,76,1.124e-07,22.281
8001,7700,80,77,2.0183e-05,19.4954
8001,7701,80,77,2.01693e-05,16.7108
8001,7800,80,78,1.1946e-06,13.9252
8001,7801,80,78,1.1946e-06,11.1405
8001,7900,80,79,3.384e-06,8.355
8001,7901,80,79,3.3839e-06,5.5703
8001,8100,80,81,0.0001628338,2.7857
8001,8101,80,81,0.0001623385,5.5703
8001,8400,80,84,2.7e-07,41.871
8001,8401,80,84,2.698e-07,39.0917
8001,8600,80,86,8.95e-07,30.7651
8001,8601,80,86,8.944e-07,27.9912
8001,8700,80,87,1e-07,25.2234
8001,8701,80,87,9.99e-08,22.4556
8001,8800,80,88,2.35124e-05,19.6977
8001,8801,80,88,2.34977e-05,16.9427
8001,8900,80,89,1.0697e-06,14.2067
8001,8901,80,89,1.0696e-06,11.4851
8001,9000,80,90,2.7042e-06,8.8155
8001,9001,80,90,2.7041e-06,6.23
8001,9100,80,91,3.26006e-05,3.9561
8001,9101,80,91,3.25838e-05,2.7882
8001,9200,80,92,5.3748e-06,3.9552
8001,9201,80,92,5.3718e-06,6.2282
8001,9300,80,93,2.0473e-06,8.8144
8001,9301,80,93,2.0464e-06,11.4832
8001,9400,80,94,8.225e-07,14.2057
8001,9401,80,94,8.22e-07,16.941
8001,9700,80,97,1.82678e-05,31.1466
8001,9701,80,97,1.82356e-05,28.4077
8001,9800,80,98,9.0635e-06,25.6867
8001,9801,80,98,9.0408e-06,22.972
8001,9900,80,99,0.0001008727,20.2867
8001,9901,80,99,0.0001006686,17.6204
8001,10000,80,100,1.0322e-06,15.0116
8001,10001,80,100,1.0321e-06,12.4619
8001,10100,80,101,2.2043e-06,10.0598
8001,10101,80,101,2.2043e-06,7.8848
8001,10300,80,103,6.7017e-06,6.2498
8001,10301,80,103,6.5041e-06,7.8789
8001,10400,80,104,3.9473e-06,10.0535
8001,10401,80,104,3.9452e-06,12.4545
8001,10500,80,105,4.025e-07,15.0048
8001,10501,80,105,4.022e-07,17.6128
8001,10600,80,106,2.166e-07,37.1727
8001,10601,80,106,2.132e-07,34.4606
8001,10700,80,107,5.6799e-06,31.7711
8001,10701,80,107,5.6565e-06,29.0886
8001,10800,80,108,3.80471e-05,26.4394
8001,10801,80,108,3.79939e-05,23.8078
8001,10900,80,109,0.0001444325,21.2304
8001,10901,80,109,0.0001442863,18.6955
8001,11000,80,110,1.6175e-06,16.2626
8001,11001,80,110,1.6165e-06,13.9386
8001,11400,80,114,5.00201e-05,11.8305
8001,11401,80,114,4.99983e-05,13.9236
8001,11500,80,115,2.375e-07,16.2472
8001,11501,80,115,2.373e-07,18.6789
8001,11700,80,117,4.36859e-05,27.4577
8001,11701,80,117,4.36565e-05,24.9309
8001,11800,80,118,0.0001852754,22.4841
8001,11801,80,118,0.0001851526,20.1042
8001,11900,80,119,3.48456e-05,17.8661
8001,11901,80,119,3.48274e-05,15.7754
8001,12100,80,121,0.0011267357,11.5182
8001,12101,80,121,0.0011260426,11.1526
8001,12200,80,122,0.0001424117,11.5103
8001,12201,80,122,0.0001410138,12.4588
8001,12300,80,123,2.12446e-05,13.9412
8001,12301,80,123,2.10521e-05,15.7517
8001,12400,80,124,3.675e-07,17.8405
8001,12401,80,124,3.672e-07,20.0765
8001,12600,80,126,2.576e-07,38.8276
8001,12601,80,126,2.522e-07,36.2355
8001,12700,80,127,2.975e-07,33.6897
8001,12701,80,127,2.973e-07,31.1681
8001,12800,80,128,9.9029e-06,28.7134
8001,12801,80,128,9.8608e-06,26.3045
8001,12900,80,129,0.0002578457,23.9993
8001,12901,80,129,0.0002576415,21.782
8001,13000,80,130,0.0002529419,19.7363
8001,13001,80,130,0.0002526934,17.8615
8001,13200,80,132,0.0012592524,14.2403
8001,13201,80,132,0.0012584473,13.9407
8001,13400,80,134,3.41766e-05,16.2561
8001,13401,80,134,3.38619e-05,17.8288
8001,13500,80,135,3.25e-08,45.0419
8001,13501,80,135,3.25e-08,42.462
8001,13600,80,136,3.575e-07,39.9251
8001,13601,80,136,3.573e-07,37.407
8001,13700,80,137,3.8247e-06,34.9471
8001,13701,80,137,3.8228e-06,32.5206
8001,13800,80,138,3.61745e-05,30.1768
8001,13801,80,138,3.61177e-05,27.8917
8001,13900,80,139,0.0001882517,25.7297
8001,13901,80,139,0.0001881394,23.6717
8001,14000,80,140,0.0007494746,21.8047
8001,14001,80,140,0.000748902,20.1196
8001,14100,80,141,0.0010028029,18.733
8001,14101,80,141,0.0010019938,17.6437
8001,14200,80,142,0.0006745762,16.9839
8001,14201,80,142,0.0006740528,16.7288
8001,14300,80,143,0.0002821971,16.9716
8001,14301,80,143,0.0002820196,17.6198
8001,14500,80,145,3e-08,46.1632
8001,14501,80,145,3e-08,43.6477
8001,14600,80,146,2.155e-06,41.1842
8001,14601,80,146,2.1536e-06,38.7458
8001,14700,80,147,3.965e-06,36.3769
8001,14701,80,147,3.9275e-06,34.05
8001,14800,80,148,8.73455e-05,31.8192
8001,14801,80,148,8.72444e-05,29.6581
8001,14900,80,149,0.0001367829,27.635
8001,14901,80,149,0.0001367007,25.7266
8001,15000,80,150,0.0005837388,24.0202
8001,15001,80,150,0.0005833775,22.4979
8001,15200,80,152,0.0003009837,19.7402
8001,15201,80,152,0.0003007363,19.5168
8001,15300,80,153,0.000384887,19.7257
8001,15301,80,153,0.0003846549,20.2819
8001,15400,80,154,7.0664e-06,21.227
8001,15401,80,154,6.9642e-06,22.4469
8001,15500,80,155,4.416e-07,47.424
8001,15501,80,155,4.381e-07,44.9771
8001,15600,80,156,2.40421e-05,42.5906
8001,15601,80,156,2.40277e-05,40.2353
8001,15700,80,157,5.2455e-06,37.9595
8001,15701,80,157,5.2312e-06,35.7333
8001,15800,80,158,4.26087e-05,33.6145
8001,15801,80,158,4.25644e-05,31.5737
8001,15900,80,159,0.0002090885,29.6815
8001,15901,80,159,0.0002089244,27.9102
8001,16000,80,160,0.0001381916,26.3457
8001,16001,80,160,0.0001381111,24.9621
8001,16100,80,161,0.0001405865,23.8589
8001,16101,80,161,0.0001404697,23.0061
8001,16200,80,162,0.0002675828,22.5044
8001,16201,80,162,0.0002674082,22.3048
8001,16300,80,163,9.59656e-05,22.4878
8001,16301,80,163,9.58788e-05,22.9734
8001,16400,80,164,1.3875e-06,48.8133
8001,16401,80,164,1.3866e-06,46.4377
8001,16500,80,165,9.0623e-06,44.1301
8001,16501,80,165,9.057e-06,41.8594
8001,16600,80,166,8.6741e-06,39.6767
8001,16601,80,166,8.6454e-06,37.55
8001,16700,80,167,9.7999e-06,35.5395
8001,16701,80,167,9.7489e-06,33.613
8001,17000,80,170,9.23476e-05,26.491
8001,17001,80,170,9.2259e-05,25.722
8001,17200,80,172,9.3613e-06,25.2553
8001,17201,80,172,9.3478e-06,25.685
8001,17300,80,173,6e-08,50.3206
8001,17301,80,173,6e-08,48.0176
8001,17400,80,174,1.75e-07,45.7894
8001,17401,80,174,1.749e-07,43.603
8001,17500,80,175,4.7445e-06,41.5117
8001,17501,80,175,4.7126e-06,39.4815
8001,17600,80,176,7.7875e-06,37.5742
8001,17601,80,176,7.7826e-06,35.7548
8001,17700,80,177,2.07978e-05,34.0949
8001,17701,80,177,2.07841e-05,32.5587
8001,17900,80,179,0.0001157469,29.1526
8001,17901,80,179,0.000115675,28.4522
8001,18100,80,181,4.425e-07,47.5559
8001,18101,80,181,4.422e-07,45.4523
8001,18200,80,182,6.9402e-06,43.4497
8001,18201,80,182,6.9354e-06,41.512
8001,18300,80,183,8.5043e-06,39.7017
8001,18301,80,183,8.4903e-06,37.9818
8001,18400,80,184,9e-08,36.4229
8001,18401,80,184,8.99e-08,34.9862
8001,18600,80,186,2.6e-07,30.8234
8001,18601,80,186,2.598e-07,30.6686
8001,18700,80,187,1.655e-06,49.4181
8001,18701,80,187,1.6489e-06,47.3951
8001,18900,80,189,1.7575e-06,41.908
8001,18901,80,189,1.7564e-06,40.2798
8001,19000,80,190,2.5e-08,51.3656
8001,19001,80,190,2.5e-08,49.4202
8001,19100,80,191,1.2675e-06,47.5834
8001,19101,80,191,1.2667e-06,45.8163
8001,19200,80,192,3.591e-07,44.1812
8001,19201,80,192,3.557e-07,42.6374
8001,19400,80,194,3.934e-07,49.7578
8001,19401,80,194,3.764e-07,48.0683
8001,19500,80,195,3e-08,46.5115
8001,19501,80,195,3e-08,45.0451
8001,19600,80,196,1e-07,51.9919
8001,19601,80,196,9.99e-08,50.3751
8100,100,81,1,1.503e-07,34.845
8100,101,81,1,1.502e-07,36.2742
8100,200,81,2,2.329e-07,27.8592
8100,201,81,2,2.329e-07,28.0121
8100,300,81,3,2.228e-07,28.3901
8100,301,81,3,2.228e-07,29.0785
8100,400,81,4,5.034e-07,29.9653
8100,401,81,4,5.031e-07,31.1208
8100,700,81,7,2.879e-07,25.0732
8100,701,81,7,2.879e-07,25.242
8100,800,81,8,2.804e-07,25.6661
8100,801,81,8,2.804e-07,26.4247
8100,900,81,9,2.354e-07,27.4024
8100,901,81,9,2.354e-07,28.6607
8100,1200,81,12,4.006e-07,22.9891
8100,1201,81,12,4.006e-07,22.4927
8100,1300,81,13,5.508e-07,22.2871
8100,1301,81,13,5.508e-07,22.4758
8100,1500,81,15,3.555e-07,24.8866
8100,1501,81,15,3.555e-07,26.2647
8100,1800,81,18,1.6606e-06,25.7156
8100,1801,81,18,1.6594e-06,24.0128
8100,1900,81,19,2.3798e-06,22.4848
8100,1901,81,19,1.9117e-06,21.2581
8100,2100,81,21,9.089e-07,19.5011
8100,2101,81,21,9.089e-07,19.715
8100,2400,81,24,4.8265e-06,25.6487
8100,2401,81,24,4.7331e-06,27.5556
8100,2600,81,26,2.154e-07,27.8848
8100,2601,81,26,2.153e-07,25.7254
8100,2700,81,27,4.5094e-06,23.6629
8100,2701,81,27,4.4693e-06,21.7988
8100,2800,81,28,2.9953e-06,20.1087
8100,2801,81,28,2.6784e-06,18.7253
8100,3100,81,31,1.1067e-06,17.607
8100,3101,81,31,1.1067e-06,18.6908
8100,3300,81,33,7.55197e-05,23.6096
8100,3301,81,33,7.54749e-05,25.6671
8100,3400,81,34,1.5379e-06,27.8247
8100,3401,81,34,1.5368e-06,30.1102
8100,3500,81,35,2.53e-07,26.2996
8100,3501,81,35,2.528e-07,23.9964
8100,3600,81,36,0.0001136708,21.7754
8100,3601,81,36,0.0001135998,19.7319
8100,3800,81,38,0.0003725393,15.0115
8100,3801,81,38,0.0003718677,14.2326
8100,3900,81,39,1.4848e-06,13.9292
8100,3901,81,39,1.4847e-06,14.2221
8100,4100,81,41,5.4236e-06,17.8202
8100,4101,81,41,5.4228e-06,19.6939
8100,4200,81,42,7.2657e-06,21.7353
8100,4201,81,42,7.2614e-06,23.9528
8100,4300,81,43,1.5554e-06,26.2555
8100,4301,81,43,1.5543e-06,28.6651
8100,4400,81,44,1.05893e-05,24.9277
8100,4401,81,44,1.04577e-05,22.4825
8100,4500,81,45,7.35455e-05,20.0997
8100,4501,81,45,7.34981e-05,17.8633
8100,4600,81,46,4.3283e-06,15.7692
8100,4601,81,46,4.2648e-06,13.9565
8100,4700,81,47,0.0001639631,12.4656
8100,4701,81,47,0.0001634748,11.5122
8100,4800,81,48,1.983e-06,11.1433
8100,4801,81,48,1.983e-06,11.5037
8100,4900,81,49,1.7126e-06,12.4506
8100,4901,81,49,1.7126e-06,13.9356
8100,5000,81,50,1.26852e-05,15.7455
8100,5001,81,50,1.26784e-05,17.8362
8100,5200,81,52,5.70402e-05,23.8061
8100,5201,81,52,5.69131e-05,21.23
8100,5300,81,53,2.34072e-05,18.6929
8100,5301,81,53,2.33189e-05,16.2613
8100,5400,81,54,1.3746e-06,13.9346
8100,5401,81,54,1.3746e-06,11.8407
8100,5500,81,55,2.2234e-06,10.0489
8100,5501,81,55,2.2234e-06,8.8335
8100,5600,81,56,2.3511e-06,8.3574
8100,5601,81,56,2.351e-06,8.8272
8100,5700,81,57,2.2635e-06,10.0385
8100,5701,81,57,2.2634e-06,11.8265
8100,6000,81,60,0.0001007628,22.9714
8100,6001,81,60,0.0001006986,20.2872
8100,6100,81,61,3.79792e-05,17.6193
8100,6101,81,61,3.79562e-05,15.0116
8100,6200,81,62,1.8178e-06,12.46
8100,6201,81,62,1.8177e-06,10.0589
8100,6300,81,63,2.6994e-06,7.8815
8100,6301,81,63,2.6989e-06,6.2506
8100,6400,81,64,4.7125e-06,5.5716
8100,6401,81,64,4.7118e-06,6.2463
8100,6500,81,65,2.8595e-06,7.8756
8100,6501,81,65,2.8592e-06,10.051
8100,6600,81,66,2.12192e-05,12.4526
8100,6601,81,66,2.12053e-05,15.003
8100,6700,81,67,1.1697e-06,17.6117
8100,6701,81,67,1.1689e-06,20.2785
8100,6800,81,68,1.3622e-06,27.9914
8100,6801,81,68,1.3419e-06,25.2245
8100,6900,81,69,4.23105e-05,22.4557
8100,6901,81,69,4.22831e-05,19.6987
8100,7000,81,70,1.0693e-06,16.9426
8100,7001,81,70,1.0689e-06,14.2074
8100,7100,81,71,1.8403e-06,11.4847
8100,7101,81,71,1.8403e-06,8.8159
8100,7200,81,72,1.7269e-05,6.229
8100,7201,81,72,1.58313e-05,3.9555
8100,7300,81,73,0.0004354808,2.7858
8100,7301,81,73,0.0004325241,3.9534
8100,7500,81,75,3.42189e-05,11.4828
8100,7501,81,75,3.42001e-05,14.2046
8100,7600,81,76,2.304e-07,27.8512
8100,7601,81,76,2.303e-07,25.0666
8100,7700,81,77,2.16903e-05,22.281
8100,7701,81,77,2.16756e-05,19.4964
8100,7900,81,79,1.8704e-06,11.1406
8100,7901,81,79,1.8703e-06,8.356
8100,8000,81,80,0.0001770551,5.5703
8100,8001,81,80,0.0001769433,2.7857
8100,8200,81,82,6.43309e-05,5.5703
8100,8201,81,82,6.2507e-05,8.3551
8100,8400,81,84,9.568e-07,44.6492
8100,8401,81,84,9.561e-07,41.8691
8100,8600,81,86,1.6731e-06,33.5381
8100,8601,81,86,1.672e-06,30.7621
8100,8700,81,87,2.079e-07,27.9911
8100,8701,81,87,2.077e-07,25.2195
8100,8800,81,88,3.0576e-05,22.4554
8100,8801,81,88,3.05569e-05,19.6924
8100,8900,81,89,1.0341e-06,16.9424
8100,8901,81,89,1.0341e-06,14.199
8100,9200,81,92,1.71357e-05,2.7857
8100,9201,81,92,1.71264e-05,3.9235
8100,9300,81,93,7.8987e-06,6.2271
8100,9301,81,93,7.8953e-06,8.7997
8100,9400,81,94,3.9399e-06,11.4826
8100,9401,81,94,3.9371e-06,14.1962
8100,9500,81,95,2.279e-07,44.9121
8100,9501,81,95,2.278e-07,42.1477
8100,9600,81,96,2.41888e-05,39.3912
8100,9601,81,96,2.41748e-05,36.6336
8100,9800,81,98,1.38961e-05,28.4068
8100,9801,81,98,1.38612e-05,25.6777
8100,9900,81,99,0.0001620251,22.9709
8100,9901,81,99,0.0001616972,20.2751
8100,10000,81,100,1.0892e-06,17.619
8100,10001,81,100,1.0891e-06,14.9955
8100,10100,81,101,1.9179e-06,12.4598
8100,10101,81,101,1.9179e-06,10.0351
8100,10200,81,102,0.0001665424,7.8814
8100,10201,81,102,0.0001642556,6.2127
8100,10300,81,103,1.2714e-05,5.5715
8100,10301,81,103,1.23391e-05,6.2085
8100,10500,81,105,1.7658e-06,12.4523
8100,10501,81,105,1.7646e-06,14.9871
8100,10600,81,106,4.442e-07,39.8856
8100,10601,81,106,4.372e-07,37.1629
8100,10700,81,107,5.2262e-06,34.459
8100,10701,81,107,5.2047e-06,31.7594
8100,10800,81,108,8.30118e-05,29.0867
8100,10801,81,108,8.28955e-05,26.4252
8100,10900,81,109,0.0003355874,23.8053
8100,10901,81,109,0.0003352478,21.2125
8100,11000,81,110,1.6655e-06,18.6923
8100,11001,81,110,1.6645e-06,16.2389
8100,11100,81,111,1.3771e-06,13.9342
8100,11101,81,111,1.3771e-06,11.8103
8100,11200,81,112,0.0003866287,10.0486
8100,11201,81,112,0.000386507,8.7931
8100,11300,81,113,3.93296e-05,8.3571
8100,11301,81,113,3.85288e-05,8.7869
8100,11500,81,115,1.3175e-06,13.9191
8100,11501,81,115,1.3165e-06,16.2221
8100,11600,81,116,1.077e-07,45.9489
8100,11601,81,116,1.076e-07,43.2476
8100,11800,81,118,0.0004950592,24.9266
8100,11801,81,118,0.000494731,22.4604
8100,12300,81,123,5.68889e-05,12.4499
8100,12301,81,123,5.63734e-05,13.9014
8100,12400,81,124,1.2474e-06,15.7447
8100,12401,81,124,1.2464e-06,17.8092
8100,12500,81,125,1.5577e-06,46.7115
8100,12501,81,125,1.527e-06,44.0552
8100,12700,81,127,6.086e-07,36.231
8100,12701,81,127,6.082e-07,33.6693
8100,12800,81,128,1.80257e-05,31.1627
8100,12801,81,128,1.7949e-05,28.6893
8100,12900,81,129,0.0006704947,26.2982
8100,12901,81,129,0.0006699637,23.9703
8100,13200,81,132,0.0021471429,15.0107
8100,13201,81,132,0.0021457702,14.1904
8100,13300,81,133,0.0006547093,13.9284
8100,13301,81,133,0.0006532347,14.18
8100,13400,81,134,0.0001562006,14.9911
8100,13401,81,134,0.0001547623,16.212
8100,13500,81,135,9.02e-08,47.627
8100,13501,81,135,9.01e-08,45.023
8100,13600,81,136,1.385e-06,42.4564
8100,13601,81,136,1.3842e-06,39.9037
8100,13800,81,138,6.30303e-05,32.5132
8100,13801,81,138,6.29313e-05,30.1481
8100,14000,81,140,0.0018483833,23.6614
8100,14001,81,140,0.0018469711,21.7647
8100,14200,81,142,0.0016671008,17.6297
8100,14201,81,142,0.0016658075,16.932
8100,14400,81,144,6.6251e-06,17.6057
8100,14401,81,144,6.3747e-06,18.652
8100,14500,81,145,8.52e-08,48.6868
8100,14501,81,145,8.51e-08,46.1408
8100,14700,81,147,1.04227e-05,38.7374
8100,14701,81,147,1.03239e-05,36.3482
8100,14900,81,149,0.0003810789,29.647
8100,14901,81,149,0.0003808498,27.597
8100,15000,81,150,0.0015322034,25.7136
8100,15001,81,150,0.0015312551,23.9763
8100,15100,81,151,0.0013912796,22.4831
8100,15101,81,151,0.00139013,21.2175
8100,15200,81,152,0.0008179395,20.2937
8100,15201,81,152,0.0008172671,19.6864
8100,15300,81,153,0.0017444227,19.4996
8100,15301,81,153,0.0017433711,19.6717
8100,15500,81,155,1.6589e-06,49.8817
8100,15501,81,155,1.6461e-06,47.3981
8100,15600,81,156,8.09272e-05,44.9675
8100,15601,81,156,8.08789e-05,42.5616
8100,16100,81,161,0.0005162141,24.9446
8100,16101,81,161,0.0005157853,23.8065
8100,16200,81,162,0.0006271329,22.987
8100,16201,81,162,0.0006267238,22.4487
8100,16300,81,163,0.0004134456,22.2851
8100,16301,81,163,0.0004130713,22.4319
8100,16400,81,164,4.4657e-06,51.2022
8100,16401,81,164,4.4629e-06,48.784
8100,16500,81,165,2.95234e-05,46.426
8100,16501,81,165,2.95063e-05,44.0976
8100,16600,81,166,2.85206e-05,41.8463
8100,16601,81,166,2.8426e-05,39.6404
8100,16700,81,167,1.48838e-05,37.5354
8100,16701,81,167,1.48063e-05,35.4989
8100,17000,81,170,0.0002632489,27.4689
8100,17001,81,170,0.0002629964,26.4362
8100,17100,81,171,0.0001431665,25.7004
8100,17101,81,171,0.0001429436,25.2165
8100,17200,81,172,3.47654e-05,25.0706
8100,17201,81,172,3.47153e-05,25.1976
8100,17300,81,173,1.728e-07,52.6389
8100,17301,81,173,1.727e-07,50.2879
8100,17400,81,174,6.086e-07,48.0035
8100,17401,81,174,6.082e-07,45.7534
8100,17500,81,175,1.20865e-05,43.5874
8100,17501,81,175,1.20052e-05,41.472
8100,17600,81,176,2.16398e-05,39.4643
8100,17601,81,176,2.1626e-05,37.5302
8100,17800,81,178,0.0001345292,32.5378
8100,17801,81,178,0.0001344398,31.1741
8100,17900,81,179,0.0001831278,30.0401
8100,17901,81,179,0.000183014,29.0956
8100,18000,81,180,2.53623e-05,28.4282
8100,18001,81,180,2.53549e-05,27.988
8100,18100,81,181,1.5729e-06,49.6889
8100,18101,81,181,1.5719e-06,47.5166
8100,18300,81,183,2.57504e-05,41.4922
8100,18301,81,183,2.57079e-05,39.6545
8100,18400,81,184,2.956e-07,37.9601
8100,18401,81,184,2.953e-07,36.3713
8100,18500,81,185,2.5315e-06,32.6472
8100,18501,81,185,2.5062e-06,31.7771
8100,18700,81,187,5.2402e-06,51.4715
8100,18701,81,187,5.2208e-06,49.3756
8100,18800,81,188,8.19774e-05,47.3744
8100,18801,81,188,8.19269e-05,45.4311
8100,18900,81,189,5.5902e-06,43.605
8100,18901,81,189,5.5868e-06,41.8577
8100,19000,81,190,9.27e-08,53.3416
8100,19001,81,190,9.26e-08,51.32
8100,19100,81,191,4.9315e-06,49.3969
8100,19101,81,191,4.9284e-06,47.5341
8100,19200,81,192,1.2024e-06,45.7911
8100,19201,81,192,1.1912e-06,44.128
8100,19300,81,193,9.02e-08,55.2903
8100,19301,81,193,9.01e-08,53.3405
8100,19400,81,194,1.4127e-06,51.492
8100,19401,81,194,1.3515e-06,49.7056
8100,19500,81,195,9.27e-08,48.0405
8100,19501,81,195,9.26e-08,46.4556
8100,19600,81,196,3.632e-07,53.6513
8100,19601,81,196,3.629e-07,51.9369
8101,100,81,1,1.498e-07,33.5687
8101,101,81,1,1.497e-07,34.8279
8101,200,81,2,2.321e-07,27.9666
8101,201,81,2,2.321e-07,27.8417
8101,300,81,3,2.222e-07,27.9458
8101,301,81,3,2.222e-07,28.3728
8101,400,81,4,5.019e-07,29.015
8101,401,81,4,5.016e-07,29.9489
8101,700,81,7,2.871e-07,25.197
8101,701,81,7,2.871e-07,25.0574
8101,800,81,8,2.796e-07,25.1783
8101,801,81,8,2.796e-07,25.6506
8101,900,81,9,2.346e-07,26.3641
8101,901,81,9,2.346e-07,27.3879
8101,1200,81,12,3.994e-07,23.79
8101,1201,81,12,3.994e-07,22.9755
8101,1300,81,13,5.492e-07,22.4312
8101,1301,81,13,5.492e-07,22.2731
8101,1500,81,15,3.545e-07,23.7431
8101,1501,81,15,3.545e-07,24.8739
8101,1800,81,18,1.6555e-06,27.5864
8101,1801,81,18,1.6544e-06,25.7064
8101,1900,81,19,2.3726e-06,23.9637
8101,1901,81,19,1.9059e-06,22.4742
8101,2100,81,21,9.061e-07,19.6708
8101,2101,81,21,9.061e-07,19.4888
8101,2400,81,24,4.8118e-06,23.9046
8101,2401,81,24,4.7187e-06,25.6393
8101,2600,81,26,2.147e-07,30.1413
8101,2601,81,26,2.146e-07,27.8787
8101,2700,81,27,4.4957e-06,25.6874
8101,2701,81,27,4.4557e-06,23.6556
8101,2800,81,28,2.9861e-06,21.7543
8101,2801,81,28,2.6702e-06,20.1001
8101,3100,81,31,1.1033e-06,16.9062
8101,3101,81,31,1.1033e-06,17.5969
8101,3300,81,33,7.529e-05,21.7067
8101,3301,81,33,7.52453e-05,23.6021
8101,3400,81,34,1.5332e-06,25.6311
8101,3401,81,34,1.5321e-06,27.8183
8101,3500,81,35,2.522e-07,28.6842
8101,3501,81,35,2.52e-07,26.2951
8101,3600,81,36,0.0001133251,23.9638
8101,3601,81,36,0.0001132543,21.77
8101,3800,81,38,0.0003714063,16.2293
8101,3801,81,38,0.0003707367,15.0034
8101,3900,81,39,1.4803e-06,14.179
8101,3901,81,39,1.4802e-06,13.9204
8101,4100,81,41,5.4072e-06,16.2029
8101,4101,81,41,5.4064e-06,17.8133
8101,4200,81,42,7.2436e-06,19.6563
8101,4201,81,42,7.2393e-06,21.7296
8101,4300,81,43,1.5507e-06,23.9222
8101,4301,81,43,1.5496e-06,26.2508
8101,4400,81,44,1.05571e-05,27.4349
8101,4401,81,44,1.04259e-05,24.9247
8101,4500,81,45,7.33219e-05,22.4558
8101,4501,81,45,7.32745e-05,20.096
8101,4600,81,46,4.3151e-06,17.8299
8101,4601,81,46,4.2518e-06,15.7643
8101,4700,81,47,0.0001634644,13.9142
8101,4701,81,47,0.0001629776,12.4593
8101,4800,81,48,1.977e-06,11.4615
8101,4801,81,48,1.977e-06,11.1363
8101,4900,81,49,1.7074e-06,11.4536
8101,4901,81,49,1.7074e-06,12.4442
8101,5000,81,50,1.26466e-05,13.8947
8101,5001,81,50,1.26398e-05,15.7405
8101,5200,81,52,5.68667e-05,26.4229
8101,5201,81,52,5.674e-05,23.8044
8101,5300,81,53,2.3336e-05,21.2095
8101,5301,81,53,2.3248e-05,18.6906
8101,5400,81,54,1.3704e-06,16.2349
8101,5401,81,54,1.3704e-06,13.9316
8101,5500,81,55,2.2166e-06,11.8049
8101,5501,81,55,2.2166e-06,10.0446
8101,5600,81,56,2.344e-06,8.7862
8101,5601,81,56,2.3439e-06,8.3522
